task,label,seed,method,order,bandwidth_steps,validation_score,t0_rmse,integrated_rmse,runtime_sec,gain_bias,behavior_gain_bias
networked_lq_12d_quadratic,Large,20266001,Gen2,2,8,0.1897486592023371,0.4967754325018164,0.30285123491174176,0.02401608300033331,0.0,0.0
networked_lq_12d_quadratic,Large,20267001,MBLinear,-1,8,4.603316144380039,5.800460301567257,3.182322889146812,0.0513384999999289,0.0,0.0
networked_lq_12d_quadratic,Large,20266002,BE,-1,8,0.010764693130359033,0.9339701463285145,0.5207150240427616,0.005695290999938152,0.0,0.0
networked_lq_12d_quadratic,Large,20266002,Gen2,2,8,0.15006763220866579,0.48250550297896805,0.2851501153990855,0.02227458299967111,0.0,0.0
networked_lq_12d_quadratic,Large,20267002,MBLinear,-1,6,5.115065189968115,4.870241203333957,3.183501394840454,0.04870733400002791,0.0,0.0
networked_lq_12d_quadratic,Large,20266003,BE,-1,8,0.011182360364557704,0.5231668336556438,0.4422627391510952,0.005640249999942171,0.0,0.0
networked_lq_12d_quadratic,Large,20266003,Gen2,2,8,0.1450945658537828,0.3566094303387309,0.2862910421258162,0.03269883300026777,0.0,0.0
networked_lq_12d_quadratic,Large,20267003,MBLinear,-1,2,5.00455092693386,4.44750843837377,2.485471645196206,0.01539854100019511,0.0,0.0
networked_lq_12d_quadratic,Large,20266004,BE,-1,8,0.010379781382818346,0.569161119968252,0.3928890019024594,0.016014833999633993,0.0,0.0
networked_lq_12d_quadratic,Large,20266004,Gen2,2,8,0.14811296520304365,0.35024699234827755,0.242882644646811,0.027579167000112648,0.0,0.0
networked_lq_12d_quadratic,Large,20267004,MBLinear,-1,8,5.559804489413959,4.305949571391051,2.674248046397754,0.06554158300014024,0.0,0.0
networked_lq_12d_quadratic,Large,20266005,BE,-1,8,0.01240657645045326,0.5259982887509319,0.45460241039611954,0.009134249999988242,0.0,0.0
networked_lq_12d_quadratic,Large,20266005,Gen2,2,8,0.15078700470946105,0.36393734035170916,0.26252061590298775,0.02171333299975231,0.0,0.0
networked_lq_12d_quadratic,Large,20267005,MBLinear,-1,8,5.25145879605856,6.832729603261861,3.8862211790516707,0.05964304100007212,0.0,0.0
networked_lq_12d_quadratic,Large,20266006,BE,-1,8,0.011174586463329169,0.563299556750633,0.3896511715431129,0.014660707999610167,0.0,0.0
networked_lq_12d_quadratic,Large,20266006,Gen2,2,8,0.1466119869573606,0.2589596107155277,0.1955835408558908,0.020729165999910037,0.0,0.0
networked_lq_12d_quadratic,Large,20267006,MBLinear,-1,8,5.710584962951262,4.461470138758852,2.683545294380894,0.064710333000221,0.0,0.0
networked_lq_12d_quadratic,Large,20266007,BE,-1,8,0.009693610587994091,0.6307448925313397,0.4073002000811186,0.01675387499972203,0.0,0.0
networked_lq_12d_quadratic,Large,20266007,Gen2,2,8,0.1329495055728532,0.4836126714899218,0.28062714063049327,0.030222833000152605,0.0,0.0
networked_lq_12d_quadratic,Large,20267007,MBLinear,-1,4,6.264684813463632,7.366335284932285,4.1571107351259675,0.033294458000000304,0.0,0.0
networked_lq_12d_quadratic,Large,20266010,BE,-1,8,0.011434289916583606,0.5792149073670741,0.401740004228408,0.015197833000001992,0.1,0.1
networked_lq_12d_quadratic,Large,20266010,Gen2,2,8,0.1525854720325786,0.46644958986872814,0.2689977436555905,0.040642792000198824,0.1,0.1
networked_lq_12d_quadratic,Large,20267010,MBLinear,-1,2,5.574887565634023,4.478887247979391,3.6795627840271443,0.022743333999642346,0.1,0.1
networked_lq_12d_quadratic,Large,20266011,BE,-1,8,0.010363036701702584,0.4418454809451969,0.3774095709037202,0.013052917000095476,0.1,0.1
networked_lq_12d_quadratic,Large,20266011,Gen2,2,8,0.16115552092576296,0.28811700718265304,0.2100429296062006,0.03943183399996997,0.1,0.1
networked_lq_12d_quadratic,Large,20267011,MBLinear,-1,6,6.122215889230373,4.458010220884956,2.846298200197298,0.04968125000004875,0.1,0.1
networked_lq_12d_quadratic,Large,20266012,BE,-1,8,0.016323373466762763,0.5175537433988958,0.3716926105100881,0.00918970900011118,0.1,0.1
networked_lq_12d_quadratic,Large,20266012,Gen2,2,8,0.19419896703999961,0.315844918326626,0.21202039903999526,0.03060641599995506,0.1,0.1
networked_lq_12d_quadratic,Large,20267012,MBLinear,-1,2,5.978292306908416,7.804125765209776,4.001822767771198,0.021134375000201544,0.1,0.1
networked_lq_12d_quadratic,Large,20266013,BE,-1,8,0.012178663824703928,0.4976106480818198,0.37540067600887866,0.008811540999886347,0.1,0.1
networked_lq_12d_quadratic,Large,20266013,Gen2,2,8,0.17138482669611224,0.2930713539855409,0.21308080827432072,0.02441816700002164,0.1,0.1
networked_lq_12d_quadratic,Large,20267013,MBLinear,-1,1,4.833476996573277,4.201690618879639,2.681365196638451,0.01713120800013712,0.1,0.1
networked_lq_12d_quadratic,Large,20266014,BE,-1,8,0.008825258014006293,0.5162908678959356,0.38918880285692004,0.012784084000031726,0.1,0.1
networked_lq_12d_quadratic,Large,20266014,Gen2,2,8,0.14591790475639077,0.3278833168559434,0.22601127162939585,0.023791000000073836,0.1,0.1
networked_lq_12d_quadratic,Large,20267014,MBLinear,-1,4,4.952463784928793,6.222824348552993,3.2744730836202844,0.03531424999982846,0.1,0.1
networked_lq_12d_quadratic,Large,20266015,BE,-1,8,0.011748306938135352,0.3777795095213021,0.39275036606423924,0.0121400419998281,0.1,0.1
networked_lq_12d_quadratic,Large,20266015,Gen2,2,8,0.17921073497522444,0.2954128587443577,0.24469556675703605,0.037231665999570396,0.1,0.1
networked_lq_12d_quadratic,Large,20267015,MBLinear,-1,8,6.09790617200404,7.252724970435167,3.731794563091994,0.06424425000022893,0.1,0.1
networked_lq_12d_quadratic,Large,20266016,BE,-1,8,0.01184024887406017,0.5734048633328106,0.40647544057463453,0.016439416000139317,0.1,0.1
networked_lq_12d_quadratic,Large,20266016,Gen2,2,8,0.16934764851852072,0.39215972298537466,0.26481782074531734,0.03717033299972172,0.1,0.1
networked_lq_12d_quadratic,Large,20267016,MBLinear,-1,8,4.561674373694168,8.142893940779938,4.384198500470004,0.0637165409998488,0.1,0.1
networked_lq_12d_quadratic,Large,20266017,BE,-1,8,0.009752911635332963,0.7024534307532962,0.44294353640007644,0.010056541000267316,0.1,0.1
networked_lq_12d_quadratic,Large,20266017,Gen2,2,8,0.15579441624568283,0.5295048356618389,0.33160015107283336,0.02882670799999687,0.1,0.1
networked_lq_12d_quadratic,Large,20267017,MBLinear,-1,6,5.918978116896866,5.134457307573996,2.8459232106957795,0.048995916999956535,0.1,0.1
networked_lq_12d_quadratic,Large,20266020,BE,-1,8,0.011729434188279706,0.5345704227755191,0.4387807773744219,0.009010665999994671,0.2,0.2
networked_lq_12d_quadratic,Large,20266020,Gen2,2,8,0.13979226997034666,0.3296370184106263,0.2971574850565958,0.028454708000026585,0.2,0.2
networked_lq_12d_quadratic,Large,20267020,MBLinear,-1,6,5.536492908864962,5.682711482820698,3.4939143017000895,0.05076279200011413,0.2,0.2
networked_lq_12d_quadratic,Large,20266021,BE,-1,8,0.010884579681594654,0.5734285254083943,0.3658532891561597,0.021636625000155618,0.2,0.2
networked_lq_12d_quadratic,Large,20266021,Gen2,2,8,0.14957328858641233,0.41640640445082344,0.25740266902748093,0.025399541999831854,0.2,0.2
networked_lq_12d_quadratic,Large,20267021,MBLinear,-1,8,4.626525573738545,4.400532299501635,2.557126246778086,0.06083729200008747,0.2,0.2
networked_lq_12d_quadratic,Large,20266022,BE,-1,8,0.009156526147531084,0.5780060124479061,0.4050055928576268,0.008172707999619888,0.2,0.2
networked_lq_12d_quadratic,Large,20266022,Gen2,2,8,0.1343258441897281,0.3655214585960984,0.2291769108268654,0.029213457999958337,0.2,0.2
networked_lq_12d_quadratic,Large,20267022,MBLinear,-1,8,6.596201728102315,5.82393437397258,3.158249949152111,0.06696220800040464,0.2,0.2
networked_lq_12d_quadratic,Large,20266023,BE,-1,8,0.011830159957658579,0.666815719824419,0.4335938353219901,0.019926583000142273,0.2,0.2
networked_lq_12d_quadratic,Large,20266023,Gen2,2,8,0.16396018672462545,0.4642935797833466,0.24986520300189288,0.031152333000136423,0.2,0.2
networked_lq_12d_quadratic,Large,20267023,MBLinear,-1,8,4.6435763485700905,8.027714184099652,4.055788598227911,0.06959341599986146,0.2,0.2
networked_lq_12d_quadratic,Large,20266024,BE,-1,8,0.008792373644185576,0.5203442834984978,0.46727793890908675,0.017636416999721405,0.2,0.2
networked_lq_12d_quadratic,Large,20266024,Gen2,2,8,0.1376101971491922,0.3708317660416226,0.33254430862606504,0.016811624999718333,0.2,0.2
networked_lq_12d_quadratic,Large,20267024,MBLinear,-1,6,7.771101324122071,6.235789020911928,3.427301935804496,0.04801504199986084,0.2,0.2
networked_lq_12d_quadratic,Large,20266025,BE,-1,8,0.00834222966978568,0.5385885190023556,0.39776334799277846,0.019751332999931037,0.2,0.2
networked_lq_12d_quadratic,Large,20266025,Gen2,2,8,0.1246787672180983,0.3848624903893145,0.27675513399505586,0.04088545900003737,0.2,0.2
networked_lq_12d_quadratic,Large,20267025,MBLinear,-1,1,5.533060104914682,6.313515493502423,3.6751044896181706,0.017290333000346436,0.2,0.2
networked_lq_12d_quadratic,Large,20266026,BE,-1,8,0.010743733538965678,0.6003130468099377,0.42262047869588487,0.018065875000047527,0.2,0.2
networked_lq_12d_quadratic,Large,20266026,Gen2,2,8,0.16209698719280302,0.49013960979263577,0.2951055503118452,0.03558199999997669,0.2,0.2
networked_lq_12d_quadratic,Large,20267026,MBLinear,-1,8,5.857505282190586,8.300335467638309,4.160334641483607,0.07037762499976452,0.2,0.2
networked_lq_12d_quadratic,Large,20266027,BE,-1,8,0.01075623892494676,0.48967422960110824,0.31919325850465674,0.015565959000014118,0.2,0.2
networked_lq_12d_quadratic,Large,20266027,Gen2,2,8,0.1501060688155411,0.34612560474229775,0.2078957008786756,0.038550084000235074,0.2,0.2
networked_lq_12d_quadratic,Large,20267027,MBLinear,-1,8,4.2006439545106,4.49265768698898,2.476195523983649,0.06830600000012055,0.2,0.2
networked_lq_12d_quadratic,Large,20266035,BE,-1,8,0.012139140092739559,0.6256828028089654,0.4027001678169366,0.016750999999658234,0.35,0.35
networked_lq_12d_quadratic,Large,20266035,Gen2,2,8,0.14080507229933734,0.4378942607532845,0.2750374031526337,0.04768958399972689,0.35,0.35
networked_lq_12d_quadratic,Large,20267035,MBLinear,-1,2,5.9066756648063885,5.867553104340042,3.2624964782554664,0.019705709000390925,0.35,0.35
networked_lq_12d_quadratic,Large,20266036,BE,-1,8,0.009268550163266342,0.786196586488525,0.46457670932276757,0.01420095899993612,0.35,0.35
networked_lq_12d_quadratic,Large,20266036,Gen2,2,8,0.1490932882773892,0.7485755703008959,0.4119309786057097,0.01711183399993388,0.35,0.35
networked_lq_12d_quadratic,Large,20267036,MBLinear,-1,8,5.716163068076845,6.092061691612485,3.95861899146415,0.06956658299986884,0.35,0.35
networked_lq_12d_quadratic,Large,20266037,BE,-1,8,0.011420489979766725,0.7420800880267354,0.4412573047584588,0.014872834000016155,0.35,0.35
networked_lq_12d_quadratic,Large,20266037,Gen2,2,8,0.15897420188187456,0.6255878953637227,0.3392996985800902,0.03250549999984287,0.35,0.35
networked_lq_12d_quadratic,Large,20267037,MBLinear,-1,6,4.420245404004811,5.242915049839385,2.8640111195362974,0.058607542000117974,0.35,0.35
networked_lq_12d_quadratic,Large,20266038,BE,-1,8,0.010016278258749477,0.6792571759137808,0.4156194560593678,0.005660083999828203,0.35,0.35
networked_lq_12d_quadratic,Large,20266038,Gen2,2,8,0.15016933358480972,0.510796904755766,0.2764407052140333,0.0316939999997885,0.35,0.35
networked_lq_12d_quadratic,Large,20267038,MBLinear,-1,4,5.434183825095713,5.384922179189992,3.0442500428952535,0.034506374999637046,0.35,0.35
networked_lq_12d_quadratic,Large,20266039,BE,-1,8,0.007687202809597507,0.5206822305653566,0.4122414747966821,0.013183500000195636,0.35,0.35
networked_lq_12d_quadratic,Large,20266039,Gen2,2,8,0.14082595300812165,0.3919345724574809,0.3038715634868335,0.019468500000130007,0.35,0.35
networked_lq_12d_quadratic,Large,20267039,MBLinear,-1,6,7.040438504454841,5.957876377946336,3.128480536659071,0.054670791999797075,0.35,0.35
networked_lq_12d_quadratic,Large,20266040,BE,-1,8,0.008270737985843888,0.4546173282088431,0.3542100249516718,0.00643304100003661,0.35,0.35
networked_lq_12d_quadratic,Large,20266040,Gen2,2,8,0.12205766623958544,0.38223691144960087,0.249835372810566,0.016071542000190675,0.35,0.35
networked_lq_12d_quadratic,Large,20267040,MBLinear,-1,6,5.729874185141486,6.103433951123027,3.432804933433547,0.05528170800016596,0.35,0.35
networked_lq_12d_quadratic,Large,20266041,BE,-1,8,0.012040740555517583,0.7164437130993798,0.4392182955722849,0.019131374999687978,0.35,0.35
networked_lq_12d_quadratic,Large,20266041,Gen2,2,8,0.14802524226660088,0.5966379104386058,0.322132038736491,0.03741270800037455,0.35,0.35
networked_lq_12d_quadratic,Large,20267041,MBLinear,-1,4,7.415191199702771,9.515906812131156,4.9523395868314735,0.04050870799983386,0.35,0.35
networked_lq_12d_quadratic,Large,20266042,BE,-1,8,0.013002137419385726,0.7979919717726481,0.5064362104051466,0.011300499999833846,0.35,0.35
networked_lq_12d_quadratic,Large,20266042,Gen2,2,8,0.16217641156098767,0.579240538037543,0.3500618655558433,0.03999216600004729,0.35,0.35
networked_lq_12d_quadratic,Large,20267042,MBLinear,-1,8,5.9323246550743844,6.062315439552243,3.338155778107457,0.0759887079998407,0.35,0.35
networked_lq_12d_quadratic,Large,20266050,BE,-1,8,0.010767145884729485,0.796625053309128,0.47794546782573566,0.01727820799987967,0.5,0.5
networked_lq_12d_quadratic,Large,20266050,Gen2,2,8,0.14776723396429686,0.6029786103832985,0.3544429388596749,0.03152124999996886,0.5,0.5
networked_lq_12d_quadratic,Large,20267050,MBLinear,-1,8,5.272654696448039,4.44028295503505,2.790557776524132,0.0730132919998141,0.5,0.5
networked_lq_12d_quadratic,Large,20266051,BE,-1,8,0.013891663969895551,0.7126253209163699,0.4175555509647411,0.016867958000148064,0.5,0.5
networked_lq_12d_quadratic,Large,20266051,Gen2,2,8,0.18304359089111447,0.5126235912179773,0.2845209426444347,0.03914066700008334,0.5,0.5
networked_lq_12d_quadratic,Large,20267051,MBLinear,-1,2,6.585238574846309,5.827687146788773,3.3829409605902216,0.02298350000000937,0.5,0.5
networked_lq_12d_quadratic,Large,20266052,BE,-1,8,0.008873976066996489,0.6656513666297643,0.4295689380604579,0.0195613749997392,0.5,0.5
networked_lq_12d_quadratic,Large,20266052,Gen2,2,8,0.14022543591074924,0.5507954399650671,0.32165851260540246,0.031255749999672844,0.5,0.5
networked_lq_12d_quadratic,Large,20267052,MBLinear,-1,8,4.864941781409533,6.349845034596874,3.6552024396082574,0.06514291599978606,0.5,0.5
networked_lq_12d_quadratic,Large,20266053,BE,-1,8,0.00814427095016688,0.7902155466990287,0.6140734696812938,0.011355416000242258,0.5,0.5
networked_lq_12d_quadratic,Large,20266053,Gen2,2,8,0.1429117976810089,0.5268132318294854,0.45590609778594304,0.036215125000126136,0.5,0.5
networked_lq_12d_quadratic,Large,20267053,MBLinear,-1,8,5.032135752821438,6.29539129296317,3.7378949414360614,0.07801437499983876,0.5,0.5
networked_lq_12d_quadratic,Large,20266054,BE,-1,8,0.009689971861139348,0.5233342676585724,0.38430890347237606,0.02177574999996068,0.5,0.5
networked_lq_12d_quadratic,Large,20266054,Gen2,2,8,0.1473824909634525,0.4300491702889093,0.2825831677586471,0.03759608300015316,0.5,0.5
networked_lq_12d_quadratic,Large,20267054,MBLinear,-1,2,6.7005693271025875,5.573490035230856,3.7263564748312277,0.02069491600013862,0.5,0.5
networked_lq_12d_quadratic,Large,20266055,BE,-1,8,0.011490266194193305,0.4657189599988032,0.4325478438275761,0.014725832999829436,0.5,0.5
networked_lq_12d_quadratic,Large,20266055,Gen2,2,8,0.14754626502762985,0.3259471723495636,0.2647315395210269,0.026826416999938374,0.5,0.5
networked_lq_12d_quadratic,Large,20267055,MBLinear,-1,6,5.368537519907496,2.7554989579005817,2.463096884998664,0.05660804199987979,0.5,0.5
networked_lq_12d_quadratic,Large,20266056,BE,-1,8,0.009585487375873608,0.5744627770791246,0.4076844935528189,0.015415834000123141,0.5,0.5
networked_lq_12d_quadratic,Large,20266056,Gen2,2,8,0.14483263420420608,0.43778584043756363,0.28453961897711505,0.028982084000290342,0.5,0.5
networked_lq_12d_quadratic,Large,20267056,MBLinear,-1,4,6.341252619043768,6.523212275787942,3.7120612611416215,0.034793916000126046,0.5,0.5
networked_lq_12d_quadratic,Large,20266057,BE,-1,8,0.012109871231547062,1.0153308803231376,0.5194249857096901,0.018014374999893334,0.5,0.5
networked_lq_12d_quadratic,Large,20266057,Gen2,2,8,0.16791692393863422,0.8801853270698923,0.4267673175944946,0.038360875000307715,0.5,0.5
networked_lq_12d_quadratic,Large,20267057,MBLinear,-1,8,6.865413780745157,9.518357798141963,4.8510640278056245,0.07802224999977625,0.5,0.5
