task,label,seed,method,time_index,time,rmse
small_pendulum_rich,Small,20261118,Gen2,9,0.54,0.07522661229838822
small_pendulum_rich,Small,20261118,Gen2,18,1.08,0.05866124331261283
small_pendulum_rich,Small,20261118,Gen2,28,1.68,0.06989517386591525
small_pendulum_rich,Small,20261118,Gen2,37,2.2199999999999998,0.07921918313953158
small_pendulum_rich,Small,20261118,Gen2,46,2.76,0.03060383991564868
small_pendulum_rich,Small,20261118,Gen2,54,3.2399999999999998,0.00663486615456237
small_pendulum_rich,Small,20261118,MBLinear,0,0.0,0.8368378264143875
small_pendulum_rich,Small,20261118,MBLinear,9,0.54,0.4949390096108135
small_pendulum_rich,Small,20261118,MBLinear,18,1.08,0.29583082814695066
small_pendulum_rich,Small,20261118,MBLinear,28,1.68,0.14349128758636764
small_pendulum_rich,Small,20261118,MBLinear,37,2.2199999999999998,0.07687711590629832
small_pendulum_rich,Small,20261118,MBLinear,46,2.76,0.013594357369313111
small_pendulum_rich,Small,20261118,MBLinear,54,3.2399999999999998,0.003835271764347625
small_pendulum_rich,Small,20261119,BE,0,0.0,0.10681926305028885
small_pendulum_rich,Small,20261119,BE,9,0.54,0.09821858173989337
small_pendulum_rich,Small,20261119,BE,18,1.08,0.09175074769239326
small_pendulum_rich,Small,20261119,BE,28,1.68,0.06644099155149716
small_pendulum_rich,Small,20261119,BE,37,2.2199999999999998,0.049701686997473245
small_pendulum_rich,Small,20261119,BE,46,2.76,0.04739609590726777
small_pendulum_rich,Small,20261119,BE,54,3.2399999999999998,0.009224938798310319
small_pendulum_rich,Small,20261119,Gen2,0,0.0,0.10724895387294156
small_pendulum_rich,Small,20261119,Gen2,9,0.54,0.08909929470635612
small_pendulum_rich,Small,20261119,Gen2,18,1.08,0.07339036460559821
small_pendulum_rich,Small,20261119,Gen2,28,1.68,0.05000666804947571
small_pendulum_rich,Small,20261119,Gen2,37,2.2199999999999998,0.037237146077509185
small_pendulum_rich,Small,20261119,Gen2,46,2.76,0.028951591539374613
small_pendulum_rich,Small,20261119,Gen2,54,3.2399999999999998,0.00946568205287928
small_pendulum_rich,Small,20261119,MBLinear,0,0.0,0.7785264544579477
small_pendulum_rich,Small,20261119,MBLinear,9,0.54,0.37341033864695145
small_pendulum_rich,Small,20261119,MBLinear,18,1.08,0.277414638726863
small_pendulum_rich,Small,20261119,MBLinear,28,1.68,0.09549783129386154
small_pendulum_rich,Small,20261119,MBLinear,37,2.2199999999999998,0.041931565001330495
small_pendulum_rich,Small,20261119,MBLinear,46,2.76,0.018194805797782883
small_pendulum_rich,Small,20261119,MBLinear,54,3.2399999999999998,0.005070262342383203
small_pendulum_rich,Small,20261120,BE,0,0.0,0.10583989867217974
small_pendulum_rich,Small,20261120,BE,9,0.54,0.11028832558061152
small_pendulum_rich,Small,20261120,BE,18,1.08,0.09488506329458044
small_pendulum_rich,Small,20261120,BE,28,1.68,0.09434297085415025
small_pendulum_rich,Small,20261120,BE,37,2.2199999999999998,0.058466425135211095
small_pendulum_rich,Small,20261120,BE,46,2.76,0.05757648902695234
small_pendulum_rich,Small,20261120,BE,54,3.2399999999999998,0.011144368524242203
small_pendulum_rich,Small,20261120,Gen2,0,0.0,0.10594429274322613
small_pendulum_rich,Small,20261120,Gen2,9,0.54,0.10133755628776177
small_pendulum_rich,Small,20261120,Gen2,18,1.08,0.07885949548961788
small_pendulum_rich,Small,20261120,Gen2,28,1.68,0.07188595782835218
small_pendulum_rich,Small,20261120,Gen2,37,2.2199999999999998,0.04311264427537131
small_pendulum_rich,Small,20261120,Gen2,46,2.76,0.03378821873251507
small_pendulum_rich,Small,20261120,Gen2,54,3.2399999999999998,0.011164356172182683
small_pendulum_rich,Small,20261120,MBLinear,0,0.0,0.7723454316909646
small_pendulum_rich,Small,20261120,MBLinear,9,0.54,0.3306468317809818
small_pendulum_rich,Small,20261120,MBLinear,18,1.08,0.307084022262249
small_pendulum_rich,Small,20261120,MBLinear,28,1.68,0.14515035504544274
small_pendulum_rich,Small,20261120,MBLinear,37,2.2199999999999998,0.05291804446272771
small_pendulum_rich,Small,20261120,MBLinear,46,2.76,0.022736722183370525
small_pendulum_rich,Small,20261120,MBLinear,54,3.2399999999999998,0.0058321410956337985
small_pendulum_rich,Small,20261121,BE,0,0.0,0.08519689275672904
small_pendulum_rich,Small,20261121,BE,9,0.54,0.11188980795381158
small_pendulum_rich,Small,20261121,BE,18,1.08,0.08360848189685316
small_pendulum_rich,Small,20261121,BE,28,1.68,0.0879314397987831
small_pendulum_rich,Small,20261121,BE,37,2.2199999999999998,0.05486847265390552
small_pendulum_rich,Small,20261121,BE,46,2.76,0.05594251218022325
small_pendulum_rich,Small,20261121,BE,54,3.2399999999999998,0.008798240235795292
small_pendulum_rich,Small,20261121,Gen2,0,0.0,0.081125295091627
small_pendulum_rich,Small,20261121,Gen2,9,0.54,0.10311373589704227
small_pendulum_rich,Small,20261121,Gen2,18,1.08,0.06956889975456454
small_pendulum_rich,Small,20261121,Gen2,28,1.68,0.06730977019228462
small_pendulum_rich,Small,20261121,Gen2,37,2.2199999999999998,0.041001372143245264
small_pendulum_rich,Small,20261121,Gen2,46,2.76,0.03424247260773656
small_pendulum_rich,Small,20261121,Gen2,54,3.2399999999999998,0.008670024095237006
small_pendulum_rich,Small,20261121,MBLinear,0,0.0,0.6571582616598116
small_pendulum_rich,Small,20261121,MBLinear,9,0.54,0.48354596355972457
small_pendulum_rich,Small,20261121,MBLinear,18,1.08,0.24341365762633094
small_pendulum_rich,Small,20261121,MBLinear,28,1.68,0.1290321619686109
small_pendulum_rich,Small,20261121,MBLinear,37,2.2199999999999998,0.06694509689378929
small_pendulum_rich,Small,20261121,MBLinear,46,2.76,0.018869710292515638
small_pendulum_rich,Small,20261121,MBLinear,54,3.2399999999999998,0.004888229978103223
small_pendulum_rich,Small,20261122,BE,0,0.0,0.09427734119686142
small_pendulum_rich,Small,20261122,BE,9,0.54,0.1399830561319441
small_pendulum_rich,Small,20261122,BE,18,1.08,0.08480532751600657
small_pendulum_rich,Small,20261122,BE,28,1.68,0.07785716636995357
small_pendulum_rich,Small,20261122,BE,37,2.2199999999999998,0.056562644504515924
small_pendulum_rich,Small,20261122,BE,46,2.76,0.044099242307823874
small_pendulum_rich,Small,20261122,BE,54,3.2399999999999998,0.009619467519642416
small_pendulum_rich,Small,20261122,Gen2,0,0.0,0.08004834461231343
small_pendulum_rich,Small,20261122,Gen2,9,0.54,0.13483671010815562
small_pendulum_rich,Small,20261122,Gen2,18,1.08,0.06802418985473771
small_pendulum_rich,Small,20261122,Gen2,28,1.68,0.05879620376127793
small_pendulum_rich,Small,20261122,Gen2,37,2.2199999999999998,0.04372045579671727
small_pendulum_rich,Small,20261122,Gen2,46,2.76,0.03023396750206697
small_pendulum_rich,Small,20261122,Gen2,54,3.2399999999999998,0.01011641850534989
small_pendulum_rich,Small,20261122,MBLinear,0,0.0,0.6526520134212423
small_pendulum_rich,Small,20261122,MBLinear,9,0.54,0.4748025274356873
small_pendulum_rich,Small,20261122,MBLinear,18,1.08,0.2351402504031045
small_pendulum_rich,Small,20261122,MBLinear,28,1.68,0.1058159028645641
small_pendulum_rich,Small,20261122,MBLinear,37,2.2199999999999998,0.056264963705123516
small_pendulum_rich,Small,20261122,MBLinear,46,2.76,0.016792288629329313
small_pendulum_rich,Small,20261122,MBLinear,54,3.2399999999999998,0.003511369565732114
small_pendulum_rich,Small,20261123,BE,0,0.0,0.0822442619821049
small_pendulum_rich,Small,20261123,BE,9,0.54,0.10477548643391066
small_pendulum_rich,Small,20261123,BE,18,1.08,0.09002997822635134
small_pendulum_rich,Small,20261123,BE,28,1.68,0.07728711359103266
small_pendulum_rich,Small,20261123,BE,37,2.2199999999999998,0.05778444813450227
small_pendulum_rich,Small,20261123,BE,46,2.76,0.05439027311513788
small_pendulum_rich,Small,20261123,BE,54,3.2399999999999998,0.015395622698003668
small_pendulum_rich,Small,20261123,Gen2,0,0.0,0.07788061084596891
small_pendulum_rich,Small,20261123,Gen2,9,0.54,0.09382107873211412
small_pendulum_rich,Small,20261123,Gen2,18,1.08,0.07457268993676325
small_pendulum_rich,Small,20261123,Gen2,28,1.68,0.05892117944884287
small_pendulum_rich,Small,20261123,Gen2,37,2.2199999999999998,0.0439123568088835
small_pendulum_rich,Small,20261123,Gen2,46,2.76,0.034031651005480994
small_pendulum_rich,Small,20261123,Gen2,54,3.2399999999999998,0.01531649531173138
small_pendulum_rich,Small,20261123,MBLinear,0,0.0,0.945245068554879
small_pendulum_rich,Small,20261123,MBLinear,9,0.54,0.45712309808974244
small_pendulum_rich,Small,20261123,MBLinear,18,1.08,0.250198990848978
small_pendulum_rich,Small,20261123,MBLinear,28,1.68,0.12211301028154872
small_pendulum_rich,Small,20261123,MBLinear,37,2.2199999999999998,0.05624756277950194
small_pendulum_rich,Small,20261123,MBLinear,46,2.76,0.020579949851646497
small_pendulum_rich,Small,20261123,MBLinear,54,3.2399999999999998,0.0035864944713036367
small_pendulum_rich,Small,20261124,BE,0,0.0,0.09318455200600495
small_pendulum_rich,Small,20261124,BE,9,0.54,0.10659200210140622
small_pendulum_rich,Small,20261124,BE,18,1.08,0.07902521687838641
small_pendulum_rich,Small,20261124,BE,28,1.68,0.06881061352780403
small_pendulum_rich,Small,20261124,BE,37,2.2199999999999998,0.06877135907969611
small_pendulum_rich,Small,20261124,BE,46,2.76,0.03300583585108254
small_pendulum_rich,Small,20261124,BE,54,3.2399999999999998,0.009876009284640632
small_pendulum_rich,Small,20261124,Gen2,0,0.0,0.07921864536342747
small_pendulum_rich,Small,20261124,Gen2,9,0.54,0.1041239292672366
small_pendulum_rich,Small,20261124,Gen2,18,1.08,0.06366684934505717
small_pendulum_rich,Small,20261124,Gen2,28,1.68,0.05241664083057333
small_pendulum_rich,Small,20261124,Gen2,37,2.2199999999999998,0.05215742165423666
small_pendulum_rich,Small,20261124,Gen2,46,2.76,0.023999292526932604
small_pendulum_rich,Small,20261124,Gen2,54,3.2399999999999998,0.009732817902434826
small_pendulum_rich,Small,20261124,MBLinear,0,0.0,0.7430953067980655
small_pendulum_rich,Small,20261124,MBLinear,9,0.54,0.45119982116968205
small_pendulum_rich,Small,20261124,MBLinear,18,1.08,0.22125516828119615
small_pendulum_rich,Small,20261124,MBLinear,28,1.68,0.1043713177324742
small_pendulum_rich,Small,20261124,MBLinear,37,2.2199999999999998,0.047636190200658894
small_pendulum_rich,Small,20261124,MBLinear,46,2.76,0.019239334240569467
small_pendulum_rich,Small,20261124,MBLinear,54,3.2399999999999998,0.0035237674208908397
medium_cartpole_like_quadratic,Medium,20261201,BE,0,0.0,0.14649753239585478
medium_cartpole_like_quadratic,Medium,20261201,BE,9,0.54,0.16174908034417398
medium_cartpole_like_quadratic,Medium,20261201,BE,18,1.08,0.13577010069459525
medium_cartpole_like_quadratic,Medium,20261201,BE,28,1.68,0.08579303665475448
medium_cartpole_like_quadratic,Medium,20261201,BE,37,2.2199999999999998,0.06484178383247366
medium_cartpole_like_quadratic,Medium,20261201,BE,46,2.76,0.05923540636389444
medium_cartpole_like_quadratic,Medium,20261201,BE,54,3.2399999999999998,0.021364735537009943
medium_cartpole_like_quadratic,Medium,20261201,Gen2,0,0.0,0.08635555655818886
medium_cartpole_like_quadratic,Medium,20261201,Gen2,9,0.54,0.0809854031102897
medium_cartpole_like_quadratic,Medium,20261201,Gen2,18,1.08,0.0651039676938222
medium_cartpole_like_quadratic,Medium,20261201,Gen2,28,1.68,0.04739853243486988
medium_cartpole_like_quadratic,Medium,20261201,Gen2,37,2.2199999999999998,0.03394753718528849
medium_cartpole_like_quadratic,Medium,20261201,Gen2,46,2.76,0.031739849238017474
medium_cartpole_like_quadratic,Medium,20261201,Gen2,54,3.2399999999999998,0.01951884889633404
medium_cartpole_like_quadratic,Medium,20261201,MBLinear,0,0.0,0.758089167164016
medium_cartpole_like_quadratic,Medium,20261201,MBLinear,9,0.54,0.6300521328833611
medium_cartpole_like_quadratic,Medium,20261201,MBLinear,18,1.08,0.36293243036672934
medium_cartpole_like_quadratic,Medium,20261201,MBLinear,28,1.68,0.342249236480425
medium_cartpole_like_quadratic,Medium,20261201,MBLinear,37,2.2199999999999998,0.16091219952394065
medium_cartpole_like_quadratic,Medium,20261201,MBLinear,46,2.76,0.12402673401175937
medium_cartpole_like_quadratic,Medium,20261201,MBLinear,54,3.2399999999999998,0.012871837898445648
medium_cartpole_like_quadratic,Medium,20261202,BE,0,0.0,0.13694442395894615
medium_cartpole_like_quadratic,Medium,20261202,BE,9,0.54,0.15159460043219938
medium_cartpole_like_quadratic,Medium,20261202,BE,18,1.08,0.1003713448533106
medium_cartpole_like_quadratic,Medium,20261202,BE,28,1.68,0.08890562790390831
medium_cartpole_like_quadratic,Medium,20261202,BE,37,2.2199999999999998,0.0807210138652643
medium_cartpole_like_quadratic,Medium,20261202,BE,46,2.76,0.05863820429568903
medium_cartpole_like_quadratic,Medium,20261202,BE,54,3.2399999999999998,0.05558112367092471
medium_cartpole_like_quadratic,Medium,20261202,Gen2,0,0.0,0.07351886090287475
medium_cartpole_like_quadratic,Medium,20261202,Gen2,9,0.54,0.07055514182203673
medium_cartpole_like_quadratic,Medium,20261202,Gen2,18,1.08,0.06338428984757294
medium_cartpole_like_quadratic,Medium,20261202,Gen2,28,1.68,0.0521391579545865
medium_cartpole_like_quadratic,Medium,20261202,Gen2,37,2.2199999999999998,0.040856950888929676
medium_cartpole_like_quadratic,Medium,20261202,Gen2,46,2.76,0.03202561466816294
medium_cartpole_like_quadratic,Medium,20261202,Gen2,54,3.2399999999999998,0.05125041256524527
medium_cartpole_like_quadratic,Medium,20261202,MBLinear,0,0.0,0.7870063182911031
medium_cartpole_like_quadratic,Medium,20261202,MBLinear,9,0.54,0.7172751857720907
medium_cartpole_like_quadratic,Medium,20261202,MBLinear,18,1.08,0.4053871558854513
medium_cartpole_like_quadratic,Medium,20261202,MBLinear,28,1.68,0.20912063790087024
medium_cartpole_like_quadratic,Medium,20261202,MBLinear,37,2.2199999999999998,0.14963001746066212
medium_cartpole_like_quadratic,Medium,20261202,MBLinear,46,2.76,0.07515124907002407
medium_cartpole_like_quadratic,Medium,20261202,MBLinear,54,3.2399999999999998,0.01324019289416453
medium_cartpole_like_quadratic,Medium,20261203,BE,0,0.0,0.16578765307779156
medium_cartpole_like_quadratic,Medium,20261203,BE,9,0.54,0.1329250764968988
medium_cartpole_like_quadratic,Medium,20261203,BE,18,1.08,0.11798704356813025
medium_cartpole_like_quadratic,Medium,20261203,BE,28,1.68,0.11729222652575574
medium_cartpole_like_quadratic,Medium,20261203,BE,37,2.2199999999999998,0.07973889957567694
medium_cartpole_like_quadratic,Medium,20261203,BE,46,2.76,0.06039211430818994
medium_cartpole_like_quadratic,Medium,20261203,BE,54,3.2399999999999998,0.040795403511689726
medium_cartpole_like_quadratic,Medium,20261203,Gen2,0,0.0,0.08791940015580427
medium_cartpole_like_quadratic,Medium,20261203,Gen2,9,0.54,0.06704593460636234
medium_cartpole_like_quadratic,Medium,20261203,Gen2,18,1.08,0.07194480363064139
medium_cartpole_like_quadratic,Medium,20261203,Gen2,28,1.68,0.05690655212869853
medium_cartpole_like_quadratic,Medium,20261203,Gen2,37,2.2199999999999998,0.0389197215280828
medium_cartpole_like_quadratic,Medium,20261203,Gen2,46,2.76,0.036558259595299764
medium_cartpole_like_quadratic,Medium,20261203,Gen2,54,3.2399999999999998,0.03815351724658858
medium_cartpole_like_quadratic,Medium,20261203,MBLinear,0,0.0,1.240279046186564
medium_cartpole_like_quadratic,Medium,20261203,MBLinear,9,0.54,0.5655824812698965
medium_cartpole_like_quadratic,Medium,20261203,MBLinear,18,1.08,0.36482731028512855
medium_cartpole_like_quadratic,Medium,20261203,MBLinear,28,1.68,0.1926728841795351
medium_cartpole_like_quadratic,Medium,20261203,MBLinear,37,2.2199999999999998,0.27277260265772996
medium_cartpole_like_quadratic,Medium,20261203,MBLinear,46,2.76,0.09214142602125576
medium_cartpole_like_quadratic,Medium,20261203,MBLinear,54,3.2399999999999998,0.013710675183823491
medium_cartpole_like_quadratic,Medium,20261204,BE,0,0.0,0.15848056487550416
medium_cartpole_like_quadratic,Medium,20261204,BE,9,0.54,0.2354490176824696
medium_cartpole_like_quadratic,Medium,20261204,BE,18,1.08,0.15810665454086412
medium_cartpole_like_quadratic,Medium,20261204,BE,28,1.68,0.09779868883445358
medium_cartpole_like_quadratic,Medium,20261204,BE,37,2.2199999999999998,0.10737484508854295
medium_cartpole_like_quadratic,Medium,20261204,BE,46,2.76,0.10040536813047166
medium_cartpole_like_quadratic,Medium,20261204,BE,54,3.2399999999999998,0.053673503077111814
medium_cartpole_like_quadratic,Medium,20261204,Gen2,0,0.0,0.09241220376857169
medium_cartpole_like_quadratic,Medium,20261204,Gen2,9,0.54,0.09757582456222491
medium_cartpole_like_quadratic,Medium,20261204,Gen2,18,1.08,0.05918017474452193
medium_cartpole_like_quadratic,Medium,20261204,Gen2,28,1.68,0.05800798470322362
medium_cartpole_like_quadratic,Medium,20261204,Gen2,37,2.2199999999999998,0.04512736317184398
medium_cartpole_like_quadratic,Medium,20261204,Gen2,46,2.76,0.06035368714727056
medium_cartpole_like_quadratic,Medium,20261204,Gen2,54,3.2399999999999998,0.049677449941515774
medium_cartpole_like_quadratic,Medium,20261204,MBLinear,0,0.0,1.3363714391126398
medium_cartpole_like_quadratic,Medium,20261204,MBLinear,9,0.54,0.7726747727347494
medium_cartpole_like_quadratic,Medium,20261204,MBLinear,18,1.08,0.5689382189152584
medium_cartpole_like_quadratic,Medium,20261204,MBLinear,28,1.68,0.1571408638676974
medium_cartpole_like_quadratic,Medium,20261204,MBLinear,37,2.2199999999999998,0.13757906361755168
medium_cartpole_like_quadratic,Medium,20261204,MBLinear,46,2.76,0.17219860542280613
medium_cartpole_like_quadratic,Medium,20261204,MBLinear,54,3.2399999999999998,0.016325300154941526
medium_cartpole_like_quadratic,Medium,20261205,BE,0,0.0,0.1532855923908252
medium_cartpole_like_quadratic,Medium,20261205,BE,9,0.54,0.1306160459383805
medium_cartpole_like_quadratic,Medium,20261205,BE,18,1.08,0.12619464829671184
medium_cartpole_like_quadratic,Medium,20261205,BE,28,1.68,0.0953290667219848
medium_cartpole_like_quadratic,Medium,20261205,BE,37,2.2199999999999998,0.08127043994899666
medium_cartpole_like_quadratic,Medium,20261205,BE,46,2.76,0.0446247790782104
medium_cartpole_like_quadratic,Medium,20261205,BE,54,3.2399999999999998,0.03210442833560315
medium_cartpole_like_quadratic,Medium,20261205,Gen2,0,0.0,0.08105819592118946
medium_cartpole_like_quadratic,Medium,20261205,Gen2,9,0.54,0.06820054513544567
medium_cartpole_like_quadratic,Medium,20261205,Gen2,18,1.08,0.07590718799918303
medium_cartpole_like_quadratic,Medium,20261205,Gen2,28,1.68,0.05519123097377799
medium_cartpole_like_quadratic,Medium,20261205,Gen2,37,2.2199999999999998,0.044585982377681035
medium_cartpole_like_quadratic,Medium,20261205,Gen2,46,2.76,0.026255453421522017
medium_cartpole_like_quadratic,Medium,20261205,Gen2,54,3.2399999999999998,0.029462319930640843
medium_cartpole_like_quadratic,Medium,20261205,MBLinear,0,0.0,0.902315266919603
medium_cartpole_like_quadratic,Medium,20261205,MBLinear,9,0.54,0.8635770287102824
medium_cartpole_like_quadratic,Medium,20261205,MBLinear,18,1.08,0.5161873715975008
medium_cartpole_like_quadratic,Medium,20261205,MBLinear,28,1.68,0.30430659907758484
medium_cartpole_like_quadratic,Medium,20261205,MBLinear,37,2.2199999999999998,0.18893622044732794
medium_cartpole_like_quadratic,Medium,20261205,MBLinear,46,2.76,0.08606410621672313
medium_cartpole_like_quadratic,Medium,20261205,MBLinear,54,3.2399999999999998,0.011878773026639738
medium_cartpole_like_quadratic,Medium,20261206,BE,0,0.0,0.13259196302327386
medium_cartpole_like_quadratic,Medium,20261206,BE,9,0.54,0.19727241333975756
medium_cartpole_like_quadratic,Medium,20261206,BE,18,1.08,0.12265973277815334
medium_cartpole_like_quadratic,Medium,20261206,BE,28,1.68,0.09287375153816621
medium_cartpole_like_quadratic,Medium,20261206,BE,37,2.2199999999999998,0.08656947191189138
medium_cartpole_like_quadratic,Medium,20261206,BE,46,2.76,0.07363725219430976
medium_cartpole_like_quadratic,Medium,20261206,BE,54,3.2399999999999998,0.029036223876940864
medium_cartpole_like_quadratic,Medium,20261206,Gen2,0,0.0,0.07115940708783396
medium_cartpole_like_quadratic,Medium,20261206,Gen2,9,0.54,0.08418216538632077
medium_cartpole_like_quadratic,Medium,20261206,Gen2,18,1.08,0.06650617574373427
medium_cartpole_like_quadratic,Medium,20261206,Gen2,28,1.68,0.04210813565297758
medium_cartpole_like_quadratic,Medium,20261206,Gen2,37,2.2199999999999998,0.03786843398105053
medium_cartpole_like_quadratic,Medium,20261206,Gen2,46,2.76,0.03400393474628166
medium_cartpole_like_quadratic,Medium,20261206,Gen2,54,3.2399999999999998,0.02743614226705191
medium_cartpole_like_quadratic,Medium,20261206,MBLinear,0,0.0,1.3528532789199146
medium_cartpole_like_quadratic,Medium,20261206,MBLinear,9,0.54,0.9970748469231161
medium_cartpole_like_quadratic,Medium,20261206,MBLinear,18,1.08,0.3970365946016518
medium_cartpole_like_quadratic,Medium,20261206,MBLinear,28,1.68,0.27922477730022693
medium_cartpole_like_quadratic,Medium,20261206,MBLinear,37,2.2199999999999998,0.134431050389213
medium_cartpole_like_quadratic,Medium,20261206,MBLinear,46,2.76,0.05466422291508354
medium_cartpole_like_quadratic,Medium,20261206,MBLinear,54,3.2399999999999998,0.02349679208904143
medium_cartpole_like_quadratic,Medium,20261207,BE,0,0.0,0.1924894718988376
medium_cartpole_like_quadratic,Medium,20261207,BE,9,0.54,0.17743527206723014
medium_cartpole_like_quadratic,Medium,20261207,BE,18,1.08,0.13740915732257716
medium_cartpole_like_quadratic,Medium,20261207,BE,28,1.68,0.09671435928531145
medium_cartpole_like_quadratic,Medium,20261207,BE,37,2.2199999999999998,0.06157063730407654
medium_cartpole_like_quadratic,Medium,20261207,BE,46,2.76,0.06919253197205089
medium_cartpole_like_quadratic,Medium,20261207,BE,54,3.2399999999999998,0.04013108357782455
medium_cartpole_like_quadratic,Medium,20261207,Gen2,0,0.0,0.11525302740134497
medium_cartpole_like_quadratic,Medium,20261207,Gen2,9,0.54,0.09344114273651219
medium_cartpole_like_quadratic,Medium,20261207,Gen2,18,1.08,0.06808569655307638
medium_cartpole_like_quadratic,Medium,20261207,Gen2,28,1.68,0.05121568017061285
medium_cartpole_like_quadratic,Medium,20261207,Gen2,37,2.2199999999999998,0.03640099089413413
medium_cartpole_like_quadratic,Medium,20261207,Gen2,46,2.76,0.03646337746437101
medium_cartpole_like_quadratic,Medium,20261207,Gen2,54,3.2399999999999998,0.03902990897033937
medium_cartpole_like_quadratic,Medium,20261207,MBLinear,0,0.0,1.1727391609744782
medium_cartpole_like_quadratic,Medium,20261207,MBLinear,9,0.54,0.9168094043930648
medium_cartpole_like_quadratic,Medium,20261207,MBLinear,18,1.08,0.3023229855163412
medium_cartpole_like_quadratic,Medium,20261207,MBLinear,28,1.68,0.3584335790554321
medium_cartpole_like_quadratic,Medium,20261207,MBLinear,37,2.2199999999999998,0.20190883653375732
medium_cartpole_like_quadratic,Medium,20261207,MBLinear,46,2.76,0.08185855648982257
medium_cartpole_like_quadratic,Medium,20261207,MBLinear,54,3.2399999999999998,0.009390675585362409
medium_cartpole_like_quadratic,Medium,20261208,BE,0,0.0,0.11133079634343382
medium_cartpole_like_quadratic,Medium,20261208,BE,9,0.54,0.13829308194109685
medium_cartpole_like_quadratic,Medium,20261208,BE,18,1.08,0.11558878066089583
medium_cartpole_like_quadratic,Medium,20261208,BE,28,1.68,0.09651533872457636
medium_cartpole_like_quadratic,Medium,20261208,BE,37,2.2199999999999998,0.08941862820403042
medium_cartpole_like_quadratic,Medium,20261208,BE,46,2.76,0.05058328527572801
medium_cartpole_like_quadratic,Medium,20261208,BE,54,3.2399999999999998,0.022171768432009607
medium_cartpole_like_quadratic,Medium,20261208,Gen2,0,0.0,0.07018668231191406
medium_cartpole_like_quadratic,Medium,20261208,Gen2,9,0.54,0.0746160215256442
medium_cartpole_like_quadratic,Medium,20261208,Gen2,18,1.08,0.06969451055637019
medium_cartpole_like_quadratic,Medium,20261208,Gen2,28,1.68,0.05464231187408863
medium_cartpole_like_quadratic,Medium,20261208,Gen2,37,2.2199999999999998,0.041000326981588696
medium_cartpole_like_quadratic,Medium,20261208,Gen2,46,2.76,0.02399125427129723
medium_cartpole_like_quadratic,Medium,20261208,Gen2,54,3.2399999999999998,0.019986907076818716
medium_cartpole_like_quadratic,Medium,20261208,MBLinear,0,0.0,1.037018174634544
medium_cartpole_like_quadratic,Medium,20261208,MBLinear,9,0.54,0.5228999406008744
medium_cartpole_like_quadratic,Medium,20261208,MBLinear,18,1.08,0.5115190989678683
medium_cartpole_like_quadratic,Medium,20261208,MBLinear,28,1.68,0.2187302147686501
medium_cartpole_like_quadratic,Medium,20261208,MBLinear,37,2.2199999999999998,0.21007759279582258
medium_cartpole_like_quadratic,Medium,20261208,MBLinear,46,2.76,0.11275673792678521
medium_cartpole_like_quadratic,Medium,20261208,MBLinear,54,3.2399999999999998,0.012547227655105771
medium_cartpole_like_quadratic,Medium,20261209,BE,0,0.0,0.16340693584789537
medium_cartpole_like_quadratic,Medium,20261209,BE,9,0.54,0.16657337675868877
medium_cartpole_like_quadratic,Medium,20261209,BE,18,1.08,0.13393753446730527
medium_cartpole_like_quadratic,Medium,20261209,BE,28,1.68,0.09484516487195462
medium_cartpole_like_quadratic,Medium,20261209,BE,37,2.2199999999999998,0.07588496226663055
medium_cartpole_like_quadratic,Medium,20261209,BE,46,2.76,0.11763576894980925
medium_cartpole_like_quadratic,Medium,20261209,BE,54,3.2399999999999998,0.040258903966505236
medium_cartpole_like_quadratic,Medium,20261209,Gen2,0,0.0,0.09504350720638255
medium_cartpole_like_quadratic,Medium,20261209,Gen2,9,0.54,0.08522653600529437
medium_cartpole_like_quadratic,Medium,20261209,Gen2,18,1.08,0.07544368519917245
medium_cartpole_like_quadratic,Medium,20261209,Gen2,28,1.68,0.05047012509977306
medium_cartpole_like_quadratic,Medium,20261209,Gen2,37,2.2199999999999998,0.04305452898012081
medium_cartpole_like_quadratic,Medium,20261209,Gen2,46,2.76,0.0558182053541867
medium_cartpole_like_quadratic,Medium,20261209,Gen2,54,3.2399999999999998,0.03691649419156011
medium_cartpole_like_quadratic,Medium,20261209,MBLinear,0,0.0,1.5451889568231951
medium_cartpole_like_quadratic,Medium,20261209,MBLinear,9,0.54,0.7838959790468136
medium_cartpole_like_quadratic,Medium,20261209,MBLinear,18,1.08,0.35174372143289767
medium_cartpole_like_quadratic,Medium,20261209,MBLinear,28,1.68,0.2492084260570973
medium_cartpole_like_quadratic,Medium,20261209,MBLinear,37,2.2199999999999998,0.15924291078799996
medium_cartpole_like_quadratic,Medium,20261209,MBLinear,46,2.76,0.08276687779497617
medium_cartpole_like_quadratic,Medium,20261209,MBLinear,54,3.2399999999999998,0.016762417293614013
medium_cartpole_like_quadratic,Medium,20261210,BE,0,0.0,0.18250510349893248
medium_cartpole_like_quadratic,Medium,20261210,BE,9,0.54,0.13736921637757743
medium_cartpole_like_quadratic,Medium,20261210,BE,18,1.08,0.1938004030916532
medium_cartpole_like_quadratic,Medium,20261210,BE,28,1.68,0.1284971388019076
medium_cartpole_like_quadratic,Medium,20261210,BE,37,2.2199999999999998,0.13523934577517419
medium_cartpole_like_quadratic,Medium,20261210,BE,46,2.76,0.05269386153319144
medium_cartpole_like_quadratic,Medium,20261210,BE,54,3.2399999999999998,0.022491767410793662
medium_cartpole_like_quadratic,Medium,20261210,Gen2,0,0.0,0.0940748789194231
